okved_provider,okved_consumer,normalized_consumption
23.1,01.4,6.335453022327865e-06
23.1,01.6,0.0
23.1,01.7,0.0
23.1,02,5.5873101012979345e-06
23.1,03,0.0
23.1,05,2.778957732052897e-05
23.1,06.10,2.854740796672514e-07
23.1,09.1,0.0
23.1,07.21,0.0
23.1,07.1,0.0
23.1,07.2,0.0010037288056096245
23.1,08,0.013973893597164472
23.1,10.1,2.3743832539497867e-06
23.1,10.2,0.0
23.1,10.3,0.0
23.1,10.4,0.0
23.1,10.5,3.9025304007118216e-06
23.1,10.6,0.0006122503902255234
23.1,10.9,0.0
23.1,10.8,1.9993801921404355e-06
23.1,11.0,2.7816669602870668e-05
23.1,12,0.0
23.1,13,0.0005227297307040627
23.1,14,0.0008217482936638372
23.1,15,3.0817590680760583e-05
23.1,16,0.0028571793822867665
23.1,17,0.003016966471100901
23.1,58.1,3.524229074889868e-05
23.1,18.1,5.1180296373285446e-05
23.1,18.2,5.1180296373285446e-05
23.1,19.1,0.0004658433317115085
23.1,19.2,0.0004105702529671278
23.1,20.1,0.009352237179811184
23.1,20.2,2.4633575563493028e-05
23.1,20.3,0.004507600490280307
23.1,21.1,8.221101248131808e-05
23.1,20.4,5.634278953150971e-05
23.1,20.5,0.006554840927647504
23.1,20.6,0.002486384087141843
23.1,22.1,0.0022239242573846283
23.1,22.2,0.002399503724688962
23.1,23.1,0.17205932916780292
23.4,01.1,4.031651923299551e-06
23.4,01.4,4.031651923299551e-06
23.4,01.6,4.875076173065202e-06
23.4,01.7,0.0
23.4,02,5.4010664312546703e-05
23.4,03,2.887127740966899e-06
23.4,05,9.72635206218514e-05
23.4,06.10,2.854740796672514e-07
23.4,09.1,3.7310329933982845e-05
23.4,07.21,0.0
23.4,07.1,2.35031435454492e-05
23.4,07.2,0.0026422144571343702
23.4,08,0.012052011561478844
23.4,10.1,1.5829221692998577e-06
23.4,10.2,0.0
23.4,10.3,2.9906631496468033e-06
23.4,10.4,5.853113197745966e-06
23.4,10.5,1.3008434669039405e-06
23.4,10.6,8.297899061664604e-05
23.4,10.9,6.900275493499078e-06
23.4,10.8,2.5325482433778848e-05
23.4,11.0,7.108704454066948e-05
23.4,12,0.0
23.4,13,2.4033550836968396e-05
23.4,14,0.0001579045740765805
23.4,15,2.0545060453840387e-05
23.4,16,0.0019761624735801465
23.4,17,0.0010785613394195806
23.4,58.1,0.00016837983357807147
23.4,18.1,1.7060098791095146e-05
23.4,18.2,1.7060098791095146e-05
23.4,19.1,4.830967884415644e-05
23.4,19.2,0.00020231428528987992
23.4,20.1,0.0013218933050281084
23.4,20.2,1.2316787781746514e-05
23.4,20.3,0.0042422229095310645
23.4,21.1,1.053987339504078e-05
23.4,20.4,0.00038500906179864965
23.4,20.5,0.0010829238945151908
23.4,20.6,1.9733207040808277e-05
23.4,22.1,0.0006720988246729478
23.4,22.2,0.00045729824557720524
23.4,23.1,0.0011382094542522795
23.4,23.4,0.018716864736785573
23.3,01.1,4.031651923299551e-06
23.3,01.4,4.031651923299551e-06
23.3,01.6,4.875076173065202e-06
23.3,01.7,0.0
23.3,02,5.4010664312546703e-05
23.3,03,2.887127740966899e-06
23.3,05,9.72635206218514e-05
23.3,06.10,2.854740796672514e-07
23.3,09.1,3.7310329933982845e-05
23.3,07.21,0.0
23.3,07.1,2.35031435454492e-05
23.3,07.2,0.0026422144571343702
23.3,08,0.012052011561478844
23.3,10.1,1.5829221692998577e-06
23.3,10.2,0.0
23.3,10.3,2.9906631496468033e-06
23.3,10.4,5.853113197745966e-06
23.3,10.5,1.3008434669039405e-06
23.3,10.6,8.297899061664604e-05
23.3,10.9,6.900275493499078e-06
23.3,10.8,2.5325482433778848e-05
23.3,11.0,7.108704454066948e-05
23.3,12,0.0
23.3,13,2.4033550836968396e-05
23.3,14,0.0001579045740765805
23.3,15,2.0545060453840387e-05
23.3,16,0.0019761624735801465
23.3,17,0.0010785613394195806
23.3,58.1,0.00016837983357807147
23.3,18.1,1.7060098791095146e-05
23.3,18.2,1.7060098791095146e-05
23.3,19.1,4.830967884415644e-05
23.3,19.2,0.00020231428528987992
23.3,20.1,0.0013218933050281084
23.3,20.2,1.2316787781746514e-05
23.3,20.3,0.0042422229095310645
23.3,21.1,1.053987339504078e-05
23.3,20.4,0.00038500906179864965
23.3,20.5,0.0010829238945151908
23.3,20.6,1.9733207040808277e-05
23.3,22.1,0.0006720988246729478
23.3,22.2,0.00045729824557720524
23.3,23.1,0.0011382094542522795
23.3,23.4,0.018716864736785573
23.3,23.3,0.018716864736785573
23.32,01.1,4.031651923299551e-06
23.32,01.4,4.031651923299551e-06
23.32,01.6,4.875076173065202e-06
23.32,01.7,0.0
23.32,02,5.4010664312546703e-05
23.32,03,2.887127740966899e-06
23.32,05,9.72635206218514e-05
23.32,06.10,2.854740796672514e-07
23.32,09.1,3.7310329933982845e-05
23.32,07.21,0.0
23.32,07.1,2.35031435454492e-05
23.32,07.2,0.0026422144571343702
23.32,08,0.012052011561478844
23.32,10.1,1.5829221692998577e-06
23.32,10.2,0.0
23.32,10.3,2.9906631496468033e-06
23.32,10.4,5.853113197745966e-06
23.32,10.5,1.3008434669039405e-06
23.32,10.6,8.297899061664604e-05
23.32,10.9,6.900275493499078e-06
23.32,10.8,2.5325482433778848e-05
23.32,11.0,7.108704454066948e-05
23.32,12,0.0
23.32,13,2.4033550836968396e-05
23.32,14,0.0001579045740765805
23.32,15,2.0545060453840387e-05
23.32,16,0.0019761624735801465
23.32,17,0.0010785613394195806
23.32,58.1,0.00016837983357807147
23.32,18.1,1.7060098791095146e-05
23.32,18.2,1.7060098791095146e-05
23.32,19.1,4.830967884415644e-05
23.32,19.2,0.00020231428528987992
23.32,20.1,0.0013218933050281084
23.32,20.2,1.2316787781746514e-05
23.32,20.3,0.0042422229095310645
23.32,21.1,1.053987339504078e-05
23.32,20.4,0.00038500906179864965
23.32,20.5,0.0010829238945151908
23.32,20.6,1.9733207040808277e-05
23.32,22.1,0.0006720988246729478
23.32,22.2,0.00045729824557720524
23.32,23.1,0.0011382094542522795
23.32,23.4,0.018716864736785573
23.32,23.3,0.018716864736785573
23.32,23.32,0.018716864736785573
23.5,01.1,2.0158259616497754e-06
23.5,01.4,2.0158259616497754e-06
23.5,01.6,0.0
23.5,01.7,0.0
23.5,02,2.7936550506489676e-05
23.5,03,8.661383222900698e-06
23.5,05,0.007796961408216985
23.5,06.10,2.854740796672514e-07
23.5,09.1,0.0
23.5,07.21,0.0
23.5,07.1,0.00012779834302838002
23.5,07.2,0.0004690321521540302
23.5,08,0.012472108812734735
23.5,10.1,1.424629952369872e-05
23.5,10.2,0.0
23.5,10.3,8.971989448940411e-06
23.5,10.4,4.3898348983094746e-06
23.5,10.5,3.9025304007118216e-06
23.5,10.6,1.3456052532429087e-05
23.5,10.9,0.0
23.5,10.8,2.3992562305685226e-05
23.5,11.0,2.7816669602870668e-05
23.5,12,0.0
23.5,13,3.154403547352102e-05
23.5,14,0.00035770219841837624
23.5,15,3.0817590680760583e-05
23.5,16,0.0007606361219063204
23.5,17,0.004544650102012536
23.5,58.1,0.00010572687224669604
23.5,18.1,9.448670099683467e-05
23.5,18.2,9.448670099683467e-05
23.5,19.1,0.000238097702874771
23.5,19.2,0.0008740214791818307
23.5,20.1,0.001215187100904756
23.5,20.2,2.4633575563493028e-05
23.5,20.3,0.0002176478000389475
23.5,21.1,1.053987339504078e-05
23.5,20.4,0.00022537115812603883
23.5,20.5,0.004924725329819082
23.5,20.6,3.9466414081616555e-05
23.5,22.1,0.0006182693993558925
23.5,22.2,0.0012270428058448804
23.5,23.1,0.00014227618178153494
23.5,23.4,0.009113950837569678
23.5,23.3,0.009113950837569678
23.5,23.32,0.009113950837569678
23.5,23.5,0.043998928162529545
23.6,01.1,3.455701648542472e-06
23.6,01.4,3.455701648542472e-06
23.6,01.6,4.875076173065202e-06
23.6,01.7,0.0
23.6,02,0.00016761930303893805
23.6,03,5.774255481933798e-06
23.6,05,0.0012386211605721483
23.6,06.10,4.3582376162533716e-05
23.6,09.1,4.110460077472686e-06
23.6,07.21,0.0
23.6,07.1,7.344732357952876e-05
23.6,07.2,0.002453038155765578
23.6,08,0.04059263060538446
23.6,10.1,1.7412143862298432e-05
23.6,10.2,0.0
23.6,10.3,5.981326299293607e-06
23.6,10.4,2.633900938985685e-05
23.6,10.5,1.1707591202135465e-05
23.6,10.6,0.00020856881425265083
23.6,10.9,8.625344366873848e-07
23.6,10.8,1.9993801921404355e-05
23.6,11.0,0.0001761722408181809
23.6,12,0.0
23.6,13,0.00047015633824819427
23.6,14,0.0005027166031825828
23.6,15,3.0817590680760583e-05
23.6,16,0.004144081952682894
23.6,17,0.003650301251420552
23.6,58.1,0.0003054331864904552
23.6,18.1,0.00010236059274657089
23.6,18.2,0.00010236059274657089
23.6,19.1,0.005279557759397096
23.6,19.2,0.001762402024133134
23.6,20.1,0.004341491677852097
23.6,20.2,8.211191854497675e-06
23.6,20.3,0.0037878353971690514
23.6,21.1,3.091696195878628e-05
23.6,20.4,0.0001361617413678151
23.6,20.5,0.015061618751581648
23.6,20.6,0.002025942589522983
23.6,22.1,0.0008581948379119105
23.6,22.2,0.0031737967755400367
23.6,23.1,0.01183263578483099
23.6,23.4,0.001856456476676462
23.6,23.3,0.001856456476676462
23.6,23.32,0.001856456476676462
23.6,23.5,0.1220774158972985
23.6,23.6,0.01612423584106856
23.7,01.1,3.455701648542472e-06
23.7,01.4,3.455701648542472e-06
23.7,01.6,4.875076173065202e-06
23.7,01.7,0.0
23.7,02,0.00016761930303893805
23.7,03,5.774255481933798e-06
23.7,05,0.0012386211605721483
23.7,06.10,4.3582376162533716e-05
23.7,09.1,4.110460077472686e-06
23.7,07.21,0.0
23.7,07.1,7.344732357952876e-05
23.7,07.2,0.002453038155765578
23.7,08,0.04059263060538446
23.7,10.1,1.7412143862298432e-05
23.7,10.2,0.0
23.7,10.3,5.981326299293607e-06
23.7,10.4,2.633900938985685e-05
23.7,10.5,1.1707591202135465e-05
23.7,10.6,0.00020856881425265083
23.7,10.9,8.625344366873848e-07
23.7,10.8,1.9993801921404355e-05
23.7,11.0,0.0001761722408181809
23.7,12,0.0
23.7,13,0.00047015633824819427
23.7,14,0.0005027166031825828
23.7,15,3.0817590680760583e-05
23.7,16,0.004144081952682894
23.7,17,0.003650301251420552
23.7,58.1,0.0003054331864904552
23.7,18.1,0.00010236059274657089
23.7,18.2,0.00010236059274657089
23.7,19.1,0.005279557759397096
23.7,19.2,0.001762402024133134
23.7,20.1,0.004341491677852097
23.7,20.2,8.211191854497675e-06
23.7,20.3,0.0037878353971690514
23.7,21.1,3.091696195878628e-05
23.7,20.4,0.0001361617413678151
23.7,20.5,0.015061618751581648
23.7,20.6,0.002025942589522983
23.7,22.1,0.0008581948379119105
23.7,22.2,0.0031737967755400367
23.7,23.1,0.01183263578483099
23.7,23.4,0.001856456476676462
23.7,23.3,0.001856456476676462
23.7,23.32,0.001856456476676462
23.7,23.5,0.1220774158972985
23.7,23.6,0.01612423584106856
23.7,23.7,0.01612423584106856
23.9,01.1,3.455701648542472e-06
23.9,01.4,3.455701648542472e-06
23.9,01.6,4.875076173065202e-06
23.9,01.7,0.0
23.9,02,0.00016761930303893805
23.9,03,5.774255481933798e-06
23.9,05,0.0012386211605721483
23.9,06.10,4.3582376162533716e-05
23.9,09.1,4.110460077472686e-06
23.9,07.21,0.0
23.9,07.1,7.344732357952876e-05
23.9,07.2,0.002453038155765578
23.9,08,0.04059263060538446
23.9,10.1,1.7412143862298432e-05
23.9,10.2,0.0
23.9,10.3,5.981326299293607e-06
23.9,10.4,2.633900938985685e-05
23.9,10.5,1.1707591202135465e-05
23.9,10.6,0.00020856881425265083
23.9,10.9,8.625344366873848e-07
23.9,10.8,1.9993801921404355e-05
23.9,11.0,0.0001761722408181809
23.9,12,0.0
23.9,13,0.00047015633824819427
23.9,14,0.0005027166031825828
23.9,15,3.0817590680760583e-05
23.9,16,0.004144081952682894
23.9,17,0.003650301251420552
23.9,58.1,0.0003054331864904552
23.9,18.1,0.00010236059274657089
23.9,18.2,0.00010236059274657089
23.9,19.1,0.005279557759397096
23.9,19.2,0.001762402024133134
23.9,20.1,0.004341491677852097
23.9,20.2,8.211191854497675e-06
23.9,20.3,0.0037878353971690514
23.9,21.1,3.091696195878628e-05
23.9,20.4,0.0001361617413678151
23.9,20.5,0.015061618751581648
23.9,20.6,0.002025942589522983
23.9,22.1,0.0008581948379119105
23.9,22.2,0.0031737967755400367
23.9,23.1,0.01183263578483099
23.9,23.4,0.001856456476676462
23.9,23.3,0.001856456476676462
23.9,23.32,0.001856456476676462
23.9,23.5,0.1220774158972985
23.9,23.6,0.01612423584106856
23.9,23.7,0.01612423584106856
23.9,23.9,0.01612423584106856
24.1,01.1,1.0559088370546441e-06
24.1,01.4,1.0559088370546441e-06
24.1,01.6,7.800121876904323e-05
24.1,01.7,0.0
24.1,02,0.00014340762593331366
24.1,03,1.4435638704834496e-05
24.1,05,0.0915593790485114
24.1,06.10,9.515802655575047e-08
24.1,09.1,3.1618923672866815e-07
24.1,07.21,7.56372437788367e-05
24.1,07.1,0.31558992890299076
24.1,07.2,0.06403539629308255
24.1,08,0.009035864230605721
24.1,10.1,1.0288994100449074e-05
24.1,10.2,0.0
24.1,10.3,2.9906631496468033e-06
24.1,10.4,7.316391497182458e-06
24.1,10.5,1.3008434669039405e-06
24.1,10.6,2.2426754220715143e-06
24.1,10.9,8.625344366873848e-07
24.1,10.8,1.1329821088795802e-05
24.1,11.0,6.181482133971259e-06
24.1,12,0.0
24.1,13,0.0003785284256822523
24.1,14,0.004750027391609788
24.1,15,5.136265113460097e-05
24.1,16,0.00119422001772687
24.1,17,0.0002777100662385814
24.1,58.1,0.0002584434654919236
24.1,18.1,0.00011679606095442063
24.1,18.2,0.00011679606095442063
24.1,19.1,0.2625838086660663
24.1,19.2,0.0017965666978605
24.1,20.1,0.003345099096366934
24.1,20.2,1.642238370899535e-05
24.1,20.3,0.01307795991462097
24.1,21.1,1.053987339504078e-05
24.1,20.4,0.00011268557906301941
24.1,20.5,0.004664976388630253
24.1,20.6,1.9733207040808277e-05
24.1,22.1,0.001299596125511764
24.1,22.2,0.00035023377492179224
24.1,23.1,0.0012864138102747118
24.1,23.4,0.06891814117085011
24.1,23.3,0.06891814117085011
24.1,23.32,0.06891814117085011
24.1,23.5,0.0010978214091414747
24.1,23.6,0.0006651275660190183
24.1,23.7,0.0006651275660190183
24.1,23.9,0.0006651275660190183
24.1,24.1,0.07327580452071442
24.51,01.1,1.0559088370546441e-06
24.51,01.4,1.0559088370546441e-06
24.51,01.6,7.800121876904323e-05
24.51,01.7,0.0
24.51,02,0.00014340762593331366
24.51,03,1.4435638704834496e-05
24.51,05,0.0915593790485114
24.51,06.10,9.515802655575047e-08
24.51,09.1,3.1618923672866815e-07
24.51,07.21,7.56372437788367e-05
24.51,07.1,0.31558992890299076
24.51,07.2,0.06403539629308255
24.51,08,0.009035864230605721
24.51,10.1,1.0288994100449074e-05
24.51,10.2,0.0
24.51,10.3,2.9906631496468033e-06
24.51,10.4,7.316391497182458e-06
24.51,10.5,1.3008434669039405e-06
24.51,10.6,2.2426754220715143e-06
24.51,10.9,8.625344366873848e-07
24.51,10.8,1.1329821088795802e-05
24.51,11.0,6.181482133971259e-06
24.51,12,0.0
24.51,13,0.0003785284256822523
24.51,14,0.004750027391609788
24.51,15,5.136265113460097e-05
24.51,16,0.00119422001772687
24.51,17,0.0002777100662385814
24.51,58.1,0.0002584434654919236
24.51,18.1,0.00011679606095442063
24.51,18.2,0.00011679606095442063
24.51,19.1,0.2625838086660663
24.51,19.2,0.0017965666978605
24.51,20.1,0.003345099096366934
24.51,20.2,1.642238370899535e-05
24.51,20.3,0.01307795991462097
24.51,21.1,1.053987339504078e-05
24.51,20.4,0.00011268557906301941
24.51,20.5,0.004664976388630253
24.51,20.6,1.9733207040808277e-05
24.51,22.1,0.001299596125511764
24.51,22.2,0.00035023377492179224
24.51,23.1,0.0012864138102747118
24.51,23.4,0.06891814117085011
24.51,23.3,0.06891814117085011
24.51,23.32,0.06891814117085011
24.51,23.5,0.0010978214091414747
24.51,23.6,0.0006651275660190183
24.51,23.7,0.0006651275660190183
24.51,23.9,0.0006651275660190183
24.51,24.1,0.07327580452071442
24.51,24.51,0.07327580452071442
24.3,01.1,1.0559088370546441e-06
24.3,01.4,1.0559088370546441e-06
24.3,01.6,7.800121876904323e-05
24.3,01.7,0.0
24.3,02,0.00014340762593331366
24.3,03,1.4435638704834496e-05
24.3,05,0.0915593790485114
24.3,06.10,9.515802655575047e-08
24.3,09.1,3.1618923672866815e-07
24.3,07.21,7.56372437788367e-05
24.3,07.1,0.31558992890299076
24.3,07.2,0.06403539629308255
24.3,08,0.009035864230605721
24.3,10.1,1.0288994100449074e-05
24.3,10.2,0.0
24.3,10.3,2.9906631496468033e-06
24.3,10.4,7.316391497182458e-06
24.3,10.5,1.3008434669039405e-06
24.3,10.6,2.2426754220715143e-06
24.3,10.9,8.625344366873848e-07
24.3,10.8,1.1329821088795802e-05
24.3,11.0,6.181482133971259e-06
24.3,12,0.0
24.3,13,0.0003785284256822523
24.3,14,0.004750027391609788
24.3,15,5.136265113460097e-05
24.3,16,0.00119422001772687
24.3,17,0.0002777100662385814
24.3,58.1,0.0002584434654919236
24.3,18.1,0.00011679606095442063
24.3,18.2,0.00011679606095442063
24.3,19.1,0.2625838086660663
24.3,19.2,0.0017965666978605
24.3,20.1,0.003345099096366934
24.3,20.2,1.642238370899535e-05
24.3,20.3,0.01307795991462097
24.3,21.1,1.053987339504078e-05
24.3,20.4,0.00011268557906301941
24.3,20.5,0.004664976388630253
24.3,20.6,1.9733207040808277e-05
24.3,22.1,0.001299596125511764
24.3,22.2,0.00035023377492179224
24.3,23.1,0.0012864138102747118
24.3,23.4,0.06891814117085011
24.3,23.3,0.06891814117085011
24.3,23.32,0.06891814117085011
24.3,23.5,0.0010978214091414747
24.3,23.6,0.0006651275660190183
24.3,23.7,0.0006651275660190183
24.3,23.9,0.0006651275660190183
24.3,24.1,0.07327580452071442
24.3,24.51,0.07327580452071442
24.3,24.3,0.07327580452071442
24.4,01.1,1.0079129808248876e-05
24.4,01.4,1.0079129808248876e-05
24.4,01.6,2.9250457038391212e-05
24.4,01.7,0.0
24.4,02,0.0010001285081323304
24.4,03,0.0
24.4,05,0.015208838673563783
24.4,06.10,0.0
24.4,09.1,0.0
24.4,07.21,0.0002269117313365101
24.4,07.1,0.0006742464304600739
24.4,07.2,0.6862268708519969
24.4,08,0.009770405532202845
24.4,10.1,0.0001567092947606859
24.4,10.2,5.618293162537221e-05
24.4,10.3,3.5887957795761645e-05
24.4,10.4,4.3898348983094746e-06
24.4,10.5,5.46354256099655e-05
24.4,10.6,8.073631519457452e-05
24.4,10.9,0.0
24.4,10.8,4.5985744419230016e-05
24.4,11.0,0.00031525558883253423
24.4,12,0.0
24.4,13,0.0021044377951620454
24.4,14,0.014926816063728997
24.4,15,0.0012327036272304233
24.4,16,0.002710165678052772
24.4,17,0.0006511438426836478
24.4,58.1,0.000986784140969163
24.4,18.1,0.0010393537109651813
24.4,18.2,0.0010393537109651813
24.4,19.1,0.07523887410842764
24.4,19.2,0.014657833365517452
24.4,20.1,0.01681745938144098
24.4,20.2,0.00041877078457938145
24.4,20.3,0.0036885574532916367
24.4,21.1,2.5295696148097868e-05
24.4,20.4,0.001324055553990478
24.4,20.5,0.005337267765824869
24.4,20.6,0.00029599810561212414
24.4,22.1,0.015359842018326613
24.4,22.2,0.0019764941004327716
24.4,23.1,0.0010789277118433067
24.4,23.4,0.012749912227122542
24.4,23.3,0.012749912227122542
24.4,23.32,0.012749912227122542
24.4,23.5,0.006616160385861491
24.4,23.6,0.002398545345582576
24.4,23.7,0.002398545345582576
24.4,23.9,0.002398545345582576
24.4,24.1,0.008700528262253064
24.4,24.51,0.008700528262253064
24.4,24.3,0.008700528262253064
24.4,24.4,0.48562248690576887
24.5,01.1,8.63925412135618e-07
24.5,01.4,8.63925412135618e-07
24.5,01.6,0.0
24.5,01.7,0.0
24.5,02,9.498427172206489e-05
24.5,03,0.0
24.5,05,0.0002302564977986686
24.5,06.10,0.0
24.5,09.1,0.0
24.5,07.21,0.0011345586566825505
24.5,07.1,0.0006478053939714436
24.5,07.2,0.001228864238643559
24.5,08,0.0011420607908393646
24.5,10.1,2.3743832539497867e-06
24.5,10.2,0.0
24.5,10.3,0.0
24.5,10.4,0.0
24.5,10.5,1.1707591202135465e-05
24.5,10.6,6.728026266214543e-06
24.5,10.9,0.0
24.5,10.8,1.9993801921404355e-06
24.5,11.0,0.0
24.5,12,0.0
24.5,13,9.01258156386315e-05
24.5,14,0.000995765579380885
24.5,15,0.00012327036272304233
24.5,16,0.00018856105543055843
24.5,17,0.0001686295592590985
24.5,58.1,9.397944199706314e-05
24.5,18.1,1.5747783499472444e-05
24.5,18.2,1.5747783499472444e-05
24.5,19.1,0.005600472054576135
24.5,19.2,0.00010992112416630774
24.5,20.1,0.0005012383535794315
24.5,20.2,1.2316787781746514e-05
24.5,20.3,0.0009565048054343219
24.5,21.1,2.107974679008156e-06
24.5,20.4,1.4085697382877427e-05
24.5,20.5,0.00015756829152998808
24.5,20.6,5.9199621122424835e-05
24.5,22.1,0.0007382321186339014
24.5,22.2,0.0002414198848112254
24.5,23.1,0.00037347497717652925
24.5,23.4,0.0030732530792649208
24.5,23.3,0.0030732530792649208
24.5,23.32,0.0030732530792649208
24.5,23.5,9.743977004214271e-05
24.5,23.6,0.00017978874822084046
24.5,23.7,0.00017978874822084046
24.5,23.9,0.00017978874822084046
24.5,24.1,0.0050022474510344975
24.5,24.51,0.0050022474510344975
24.5,24.3,0.0050022474510344975
24.5,24.4,0.004578624004664174
24.5,24.5,0.0027242952034038388
25.1,01.1,1.1519005495141574e-06
25.1,01.4,1.1519005495141574e-06
25.1,01.6,4.875076173065202e-06
25.1,01.7,0.0
25.1,02,8.194721481903637e-05
25.1,03,2.887127740966899e-06
25.1,05,0.0002051135468896186
25.1,06.10,1.1418963186690057e-05
25.1,09.1,2.529513893829345e-06
25.1,07.21,0.0004538234626730202
25.1,07.1,0.0005082554791703389
25.1,07.2,0.00016572469376109066
25.1,08,0.0004905327185323262
25.1,10.1,3.957305423249644e-06
25.1,10.2,6.24254795837469e-06
25.1,10.3,2.9906631496468033e-06
25.1,10.4,1.4632782994364915e-06
25.1,10.5,2.601686933807881e-06
25.1,10.6,2.2426754220715143e-06
25.1,10.9,2.587603310062155e-06
25.1,10.8,1.9993801921404355e-06
25.1,11.0,6.181482133971259e-06
25.1,12,0.0
25.1,13,3.3046132400831545e-05
25.1,14,0.00213010047886979
25.1,15,0.00010272530226920194
25.1,16,0.0009779607281652691
25.1,17,0.00022372634594771486
25.1,58.1,0.0007165932452276064
25.1,18.1,4.199408933192651e-05
25.1,18.2,4.199408933192651e-05
25.1,19.1,0.000614223059589989
25.1,19.2,0.00022994310839114104
25.1,20.1,0.0004687116817084973
25.1,20.2,8.211191854497675e-06
25.1,20.3,0.010441366828184244
25.1,21.1,7.02658226336052e-06
25.1,20.4,6.573325445342799e-05
25.1,20.5,0.0013627269818987456
25.1,20.6,0.00030257584129239363
25.1,22.1,0.0008812645916192199
25.1,22.2,0.0030457392714227783
25.1,23.1,0.0006935963861849829
25.1,23.4,0.00085929246243401
25.1,23.3,0.00085929246243401
25.1,23.32,0.00085929246243401
25.1,23.5,0.001898451519654414
25.1,23.6,0.0006973624173414418
25.1,23.7,0.0006973624173414418
25.1,23.9,0.0006973624173414418
25.1,24.1,0.028333212183607615
25.1,24.51,0.028333212183607615
25.1,24.3,0.028333212183607615
25.1,24.4,0.009363206874590059
25.1,24.5,0.003540563429142817
25.1,25.1,0.006092181710188712
25.2,01.1,1.1519005495141574e-06
25.2,01.4,1.1519005495141574e-06
25.2,01.6,4.875076173065202e-06
25.2,01.7,0.0
25.2,02,8.194721481903637e-05
25.2,03,2.887127740966899e-06
25.2,05,0.0002051135468896186
25.2,06.10,1.1418963186690057e-05
25.2,09.1,2.529513893829345e-06
25.2,07.21,0.0004538234626730202
25.2,07.1,0.0005082554791703389
25.2,07.2,0.00016572469376109066
25.2,08,0.0004905327185323262
25.2,10.1,3.957305423249644e-06
25.2,10.2,6.24254795837469e-06
25.2,10.3,2.9906631496468033e-06
25.2,10.4,1.4632782994364915e-06
25.2,10.5,2.601686933807881e-06
25.2,10.6,2.2426754220715143e-06
25.2,10.9,2.587603310062155e-06
25.2,10.8,1.9993801921404355e-06
25.2,11.0,6.181482133971259e-06
25.2,12,0.0
25.2,13,3.3046132400831545e-05
25.2,14,0.00213010047886979
25.2,15,0.00010272530226920194
25.2,16,0.0009779607281652691
25.2,17,0.00022372634594771486
25.2,58.1,0.0007165932452276064
25.2,18.1,4.199408933192651e-05
25.2,18.2,4.199408933192651e-05
25.2,19.1,0.000614223059589989
25.2,19.2,0.00022994310839114104
25.2,20.1,0.0004687116817084973
25.2,20.2,8.211191854497675e-06
25.2,20.3,0.010441366828184244
25.2,21.1,7.02658226336052e-06
25.2,20.4,6.573325445342799e-05
25.2,20.5,0.0013627269818987456
25.2,20.6,0.00030257584129239363
25.2,22.1,0.0008812645916192199
